creditscore,age,tenure,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,france,germany,spain,female,male,tenure_age,age_tenure_product
717.0,37.0,5.0,2,0,1,172665.21,0,1,0,0,0,1,0.1351351351351351,185.0
594.0,46.0,2.0,2,0,0,45041.32,0,0,1,0,0,1,0.0434782608695652,92.0
703.0,33.0,3.0,1,1,0,174770.14,0,1,0,0,1,0,0.0909090909090909,99.0
614.0,46.0,4.0,2,1,1,74379.57,0,1,0,0,0,1,0.0869565217391304,184.0
678.0,29.0,1.0,2,1,0,161353.96,0,1,0,0,0,1,0.0344827586206896,29.0
771.0,47.0,9.0,1,1,0,133535.29,1,0,1,0,0,1,0.1914893617021276,423.0
682.0,35.0,7.0,2,1,1,62989.15,0,1,0,0,0,1,0.2,245.0
576.0,30.0,7.0,2,1,1,1485.32,0,1,0,0,0,1,0.2333333333333333,210.0
713.0,47.0,1.0,1,0,0,107825.08,1,0,0,1,1,0,0.0212765957446808,47.0
718.0,43.0,1.0,1,0,0,60907.49,1,0,1,0,0,1,0.0232558139534883,43.0
731.0,41.0,3.0,2,0,1,41233.97,0,1,0,0,0,1,0.073170731707317,123.0
596.0,42.0,3.0,1,1,0,52797.15,1,0,0,1,1,0,0.0714285714285714,126.0
673.0,43.0,5.0,1,1,1,146992.24,0,1,0,0,1,0,0.1162790697674418,215.0
686.0,29.0,9.0,2,0,0,167916.35,0,1,0,0,1,0,0.3103448275862069,261.0
850.0,24.0,4.0,2,0,1,73882.49,0,0,0,1,1,0,0.1666666666666666,96.0
676.0,42.0,8.0,1,1,1,191260.74,0,0,0,1,1,0,0.1904761904761904,336.0
850.0,27.0,4.0,2,1,0,54532.51,0,0,0,1,0,1,0.1481481481481481,108.0
651.0,45.0,1.0,1,1,0,67740.08,0,1,0,0,0,1,0.0222222222222222,45.0
593.0,55.0,9.0,2,1,1,127875.1,0,0,0,1,0,1,0.1636363636363636,495.0
634.0,33.0,9.0,2,1,0,150475.14,1,0,0,1,1,0,0.2727272727272727,297.0
598.0,40.0,2.0,1,1,0,137980.58,0,1,0,0,1,0,0.05,80.0
551.0,45.0,6.0,2,1,0,51143.43,0,1,0,0,1,0,0.1333333333333333,270.0
577.0,36.0,2.0,1,1,1,119637.6,0,0,0,1,1,0,0.0555555555555555,72.0
586.0,32.0,5.0,2,0,1,126469.09,0,1,0,0,1,0,0.15625,160.0
670.0,31.0,1.0,1,1,0,175894.24,1,0,1,0,0,1,0.032258064516129,31.0
629.0,32.0,4.0,2,1,1,149756.71,0,0,0,1,0,1,0.125,128.0
684.0,56.0,3.0,1,1,0,81292.33,1,0,1,0,0,1,0.0535714285714285,168.0
712.0,33.0,10.0,2,0,0,170523.63,0,1,0,0,1,0,0.303030303030303,330.0
676.0,27.0,3.0,2,1,1,166324.79,1,0,1,0,0,1,0.1111111111111111,81.0
554.0,39.0,5.0,2,1,1,167035.82,0,1,0,0,1,0,0.1282051282051282,195.0
658.0,43.0,9.0,1,1,1,143954.99,0,1,0,0,0,1,0.2093023255813953,387.0
602.0,43.0,4.0,2,1,0,105563.38,0,0,1,0,0,1,0.0930232558139534,172.0
706.0,39.0,8.0,2,0,0,134431.3,0,1,0,0,0,1,0.2051282051282051,312.0
746.0,37.0,7.0,2,1,0,72909.75,0,1,0,0,0,1,0.1891891891891892,259.0
650.0,42.0,6.0,2,1,0,171045.35,0,0,0,1,0,1,0.1428571428571428,252.0
689.0,40.0,5.0,2,1,1,164768.82,0,0,0,1,0,1,0.125,200.0
521.0,38.0,6.0,2,1,1,170894.01,0,0,0,1,0,1,0.1578947368421052,228.0
773.0,34.0,1.0,2,1,1,195052.12,0,1,0,0,0,1,0.0294117647058823,34.0
769.0,37.0,1.0,2,1,1,180329.83,0,1,0,0,1,0,0.027027027027027,37.0
735.0,35.0,3.0,2,1,0,67789.99,0,1,0,0,0,1,0.0857142857142857,105.0
653.0,37.0,5.0,2,1,0,171668.24,0,1,0,0,0,1,0.1351351351351351,185.0
762.0,30.0,6.0,2,1,1,71862.81,0,1,0,0,0,1,0.2,180.0
529.0,45.0,1.0,1,1,1,77965.79,1,0,1,0,1,0,0.0222222222222222,45.0
730.0,30.0,8.0,2,1,1,92868.99,0,1,0,0,1,0,0.2666666666666666,240.0
718.0,34.0,4.0,2,0,1,136902.42,0,1,0,0,0,1,0.1176470588235294,136.0
627.0,36.0,6.0,2,0,0,88958.18,0,1,0,0,0,1,0.1666666666666666,216.0
646.0,32.0,7.0,1,0,1,35687.43,0,0,1,0,0,1,0.21875,224.0
732.0,43.0,7.0,1,0,1,109356.53,0,0,1,0,1,0,0.1627906976744186,301.0
712.0,51.0,3.0,1,1,0,69320.97,0,0,0,1,1,0,0.0588235294117647,153.0
701.0,31.0,5.0,2,0,1,145796.49,0,1,0,0,1,0,0.1612903225806451,155.0
632.0,28.0,2.0,2,1,1,1710.89,0,0,1,0,0,1,0.0714285714285714,56.0
639.0,33.0,6.0,1,1,0,103608.06,0,0,0,1,1,0,0.1818181818181818,198.0
650.0,31.0,9.0,2,1,0,93879.64,0,0,1,0,1,0,0.2903225806451613,279.0
639.0,26.0,4.0,2,1,0,141053.38,0,1,0,0,1,0,0.1538461538461538,104.0
596.0,33.0,4.0,1,1,0,147797.54,0,0,1,0,1,0,0.1212121212121212,132.0
705.0,37.0,3.0,2,1,1,468.94,0,1,0,0,1,0,0.081081081081081,111.0
687.0,29.0,4.0,2,0,0,126494.82,0,0,1,0,0,1,0.1379310344827586,116.0
586.0,36.0,4.0,2,1,0,81861.1,0,0,0,1,0,1,0.1111111111111111,144.0
737.0,45.0,7.0,1,1,0,163616.15,1,0,1,0,1,0,0.1555555555555555,315.0
687.0,38.0,7.0,2,0,0,1710.89,0,0,0,1,0,1,0.1842105263157894,266.0
717.0,28.0,7.0,2,1,0,181276.87,0,0,0,1,0,1,0.25,196.0
669.0,43.0,5.0,1,0,0,104260.16,1,0,1,0,0,1,0.1162790697674418,215.0
673.0,32.0,1.0,1,1,0,164064.4,0,1,0,0,0,1,0.03125,32.0
738.0,47.0,7.0,1,1,0,85424.34,1,0,1,0,1,0,0.1489361702127659,329.0
680.0,34.0,6.0,3,1,0,66526.01,1,1,0,0,0,1,0.1764705882352941,204.0
521.0,34.0,4.0,2,0,0,161571.13,0,0,0,1,1,0,0.1176470588235294,136.0
729.0,40.0,8.0,2,1,0,173568.3,0,1,0,0,1,0,0.2,320.0
685.0,31.0,9.0,2,0,1,94912.78,0,0,1,0,1,0,0.2903225806451613,279.0
633.0,33.0,4.0,2,0,1,125962.02,0,0,0,1,0,1,0.1212121212121212,132.0
677.0,47.0,5.0,2,1,1,104951.47,0,1,0,0,0,1,0.1063829787234042,235.0
653.0,44.0,7.0,1,0,0,87908.01,1,0,1,0,1,0,0.1590909090909091,308.0
725.0,31.0,4.0,1,1,0,94498.82,0,1,0,0,1,0,0.1290322580645161,124.0
597.0,49.0,2.0,1,0,0,66583.52,0,0,0,1,1,0,0.0408163265306122,98.0
716.0,40.0,10.0,2,1,1,142566.75,0,0,1,0,0,1,0.25,400.0
591.0,41.0,5.0,2,1,1,142513.5,0,1,0,0,0,1,0.1219512195121951,205.0
549.0,21.0,8.0,2,1,1,131372.39,0,1,0,0,1,0,0.3809523809523809,168.0
666.0,52.0,4.0,1,0,1,97734.3,1,1,0,0,1,0,0.0769230769230769,208.0
637.0,34.0,9.0,1,1,0,117622.8,0,1,0,0,0,1,0.2647058823529412,306.0
651.0,32.0,2.0,2,1,1,114522.68,0,0,1,0,1,0,0.0625,64.0
507.0,40.0,3.0,1,1,1,92075.01,0,0,1,0,0,1,0.075,120.0
722.0,29.0,4.0,2,1,0,8982.75,0,1,0,0,0,1,0.1379310344827586,116.0
850.0,46.0,7.0,2,1,1,129964.75,0,1,0,0,1,0,0.1521739130434782,322.0
790.0,38.0,4.0,2,1,1,181419.29,0,1,0,0,0,1,0.1052631578947368,152.0
651.0,36.0,9.0,2,1,0,86957.42,0,1,0,0,0,1,0.25,324.0
679.0,34.0,5.0,2,1,0,111676.63,0,0,0,1,1,0,0.1470588235294117,170.0
770.0,42.0,2.0,2,1,1,156774.94,0,0,0,1,0,1,0.0476190476190476,84.0
635.0,24.0,9.0,2,1,0,153727.32,0,1,0,0,0,1,0.375,216.0
682.0,49.0,7.0,1,1,0,84977.8,1,1,0,0,1,0,0.1428571428571428,343.0
579.0,38.0,3.0,2,0,0,179445.24,0,1,0,0,0,1,0.0789473684210526,114.0
609.0,25.0,2.0,1,0,0,109895.16,0,1,0,0,1,0,0.08,50.0
684.0,39.0,3.0,2,1,1,142498.59,0,0,0,1,0,1,0.0769230769230769,117.0
628.0,51.0,8.0,1,1,1,140134.43,0,1,0,0,0,1,0.1568627450980392,408.0
596.0,48.0,5.0,2,0,1,117830.57,0,0,1,0,0,1,0.1041666666666666,240.0
729.0,27.0,10.0,2,1,0,111242.0,0,1,0,0,0,1,0.3703703703703703,270.0
584.0,39.0,3.0,1,1,1,183572.39,0,1,0,0,0,1,0.0769230769230769,117.0
592.0,30.0,7.0,2,1,0,112317.89,0,1,0,0,1,0,0.2333333333333333,210.0
577.0,39.0,1.0,1,0,1,94570.56,0,1,0,0,0,1,0.0256410256410256,39.0
562.0,30.0,9.0,1,0,0,77977.69,0,0,1,0,0,1,0.3,270.0
838.0,26.0,5.0,2,1,0,197077.36,0,0,1,0,0,1,0.1923076923076923,130.0
848.0,45.0,8.0,1,1,1,180626.68,0,0,0,1,0,1,0.1777777777777777,360.0
712.0,30.0,7.0,2,1,1,168544.84,0,1,0,0,0,1,0.2333333333333333,210.0
821.0,26.0,7.0,1,1,1,152333.38,0,1,0,0,1,0,0.2692307692307692,182.0
646.0,51.0,4.0,1,0,0,130541.1,1,1,0,0,1,0,0.0784313725490196,204.0
719.0,54.0,4.0,2,0,1,60775.76,0,1,0,0,0,1,0.074074074074074,216.0
676.0,35.0,7.0,2,1,0,166053.92,0,0,0,1,0,1,0.2,245.0
559.0,45.0,7.0,2,0,0,113645.4,0,0,0,1,1,0,0.1555555555555555,315.0
590.0,46.0,1.0,2,1,1,107964.35,0,0,0,1,1,0,0.0217391304347826,46.0
484.0,28.0,3.0,2,1,1,188997.08,0,1,0,0,0,1,0.1071428571428571,84.0
711.0,18.0,5.0,2,1,1,119924.22,0,1,0,0,1,0,0.2777777777777778,90.0
591.0,34.0,7.0,2,1,0,187946.55,0,1,0,0,0,1,0.2058823529411764,238.0
757.0,43.0,7.0,1,1,1,180150.49,0,0,1,0,1,0,0.1627906976744186,301.0
644.0,34.0,4.0,2,0,0,119882.86,0,1,0,0,1,0,0.1176470588235294,136.0
588.0,38.0,1.0,2,0,0,75969.19,0,1,0,0,1,0,0.0263157894736842,38.0
520.0,35.0,2.0,1,0,0,140000.29,1,1,0,0,1,0,0.0571428571428571,70.0
613.0,33.0,2.0,1,1,0,61449.51,1,0,1,0,0,1,0.0606060606060606,66.0
749.0,51.0,9.0,2,1,1,190696.35,0,0,1,0,0,1,0.1764705882352941,459.0
652.0,34.0,3.0,2,1,1,154767.67,0,0,1,0,0,1,0.088235294117647,102.0
850.0,33.0,9.0,2,1,1,198798.49,0,1,0,0,0,1,0.2727272727272727,297.0
687.0,45.0,1.0,1,1,0,176843.53,1,1,0,0,1,0,0.0222222222222222,45.0
641.0,35.0,7.0,2,1,1,121881.81,0,1,0,0,0,1,0.2,245.0
529.0,39.0,5.0,1,0,1,98586.14,1,1,0,0,1,0,0.1282051282051282,195.0
721.0,44.0,1.0,2,1,1,172576.43,0,1,0,0,1,0,0.0227272727272727,44.0
757.0,54.0,2.0,2,1,1,77965.67,0,0,0,1,0,1,0.037037037037037,108.0
614.0,51.0,6.0,3,0,0,133591.11,1,0,1,0,1,0,0.1176470588235294,306.0
622.0,32.0,1.0,1,1,0,151326.43,1,1,0,0,0,1,0.03125,32.0
609.0,30.0,7.0,1,1,1,135034.57,0,1,0,0,0,1,0.2333333333333333,210.0
823.0,43.0,1.0,2,0,1,171060.01,0,1,0,0,1,0,0.0232558139534883,43.0
584.0,37.0,2.0,2,1,0,185555.67,0,1,0,0,1,0,0.054054054054054,74.0
728.0,40.0,1.0,2,1,1,108787.0,0,0,0,1,1,0,0.025,40.0
602.0,39.0,2.0,2,1,0,140947.92,0,1,0,0,1,0,0.0512820512820512,78.0
620.0,40.0,10.0,1,1,1,139435.22,1,1,0,0,0,1,0.25,400.0
756.0,39.0,2.0,2,0,1,145551.6,0,1,0,0,0,1,0.0512820512820512,78.0
650.0,43.0,2.0,2,1,0,171045.35,0,0,0,1,0,1,0.0465116279069767,86.0
684.0,28.0,6.0,2,1,0,187925.75,0,0,1,0,1,0,0.2142857142857142,168.0
712.0,36.0,7.0,1,1,1,180829.98,0,1,0,0,0,1,0.1944444444444444,252.0
622.0,23.0,1.0,1,1,1,131389.39,1,0,0,1,1,0,0.0434782608695652,23.0
646.0,46.0,7.0,1,1,1,164064.5,1,1,0,0,1,0,0.1521739130434782,322.0
662.0,37.0,7.0,1,1,0,178458.53,0,1,0,0,1,0,0.1891891891891892,259.0
648.0,34.0,8.0,2,1,0,79078.41,0,1,0,0,0,1,0.2352941176470588,272.0
773.0,48.0,8.0,1,1,0,113950.51,1,0,1,0,1,0,0.1666666666666666,384.0
589.0,47.0,4.0,1,1,0,64595.25,1,1,0,0,0,1,0.0851063829787234,188.0
717.0,48.0,2.0,1,1,0,169952.82,1,0,1,0,0,1,0.0416666666666666,96.0
569.0,28.0,2.0,1,0,1,73977.23,0,0,1,0,1,0,0.0714285714285714,56.0
492.0,43.0,1.0,1,1,0,74898.8,0,0,0,1,1,0,0.0232558139534883,43.0
616.0,40.0,9.0,2,0,0,93717.55,0,0,0,1,0,1,0.225,360.0
678.0,41.0,1.0,2,1,0,74048.1,0,1,0,0,1,0,0.024390243902439,41.0
544.0,36.0,1.0,1,1,0,54184.06,0,1,0,0,0,1,0.0277777777777777,36.0
709.0,32.0,3.0,2,1,0,44726.67,0,0,0,1,0,1,0.09375,96.0
583.0,40.0,8.0,1,0,0,115676.61,1,1,0,0,1,0,0.2,320.0
613.0,35.0,1.0,1,1,1,115985.58,0,1,0,0,0,1,0.0285714285714285,35.0
658.0,37.0,4.0,1,1,1,83478.12,0,1,0,0,1,0,0.1081081081081081,148.0
774.0,32.0,4.0,2,1,1,114899.13,0,1,0,0,0,1,0.125,128.0
715.0,39.0,4.0,2,1,1,137098.93,0,1,0,0,0,1,0.1025641025641025,156.0
632.0,47.0,3.0,2,1,1,121175.86,0,1,0,0,1,0,0.0638297872340425,141.0
683.0,35.0,10.0,2,1,1,140800.14,0,0,0,1,0,1,0.2857142857142857,350.0
670.0,40.0,1.0,2,1,1,51907.72,0,0,1,0,0,1,0.025,40.0
640.0,33.0,4.0,2,1,0,175072.47,0,0,1,0,1,0,0.1212121212121212,132.0
583.0,38.0,3.0,1,1,1,82469.06,0,0,1,0,0,1,0.0789473684210526,114.0
679.0,45.0,4.0,2,1,0,180800.86,0,1,0,0,1,0,0.0888888888888888,180.0
671.0,35.0,8.0,1,1,1,120106.65,0,1,0,0,1,0,0.2285714285714285,280.0
431.0,29.0,2.0,2,1,1,168008.17,0,1,0,0,1,0,0.0689655172413793,58.0
590.0,37.0,7.0,1,1,0,161253.08,1,1,0,0,1,0,0.1891891891891892,259.0
645.0,31.0,1.0,2,1,1,168544.86,0,0,0,1,0,1,0.032258064516129,31.0
547.0,51.0,1.0,2,1,1,72945.67,0,0,1,0,0,1,0.0196078431372549,51.0
588.0,32.0,5.0,2,1,0,79639.57,0,0,0,1,1,0,0.15625,160.0
560.0,35.0,2.0,1,1,1,1795.93,0,1,0,0,1,0,0.0571428571428571,70.0
584.0,31.0,5.0,1,0,1,152304.59,0,1,0,0,0,1,0.1612903225806451,155.0
692.0,33.0,2.0,2,1,1,88566.9,0,1,0,0,0,1,0.0606060606060606,66.0
594.0,36.0,3.0,2,1,0,163540.58,0,1,0,0,0,1,0.0833333333333333,108.0
547.0,30.0,7.0,2,1,0,86733.61,0,1,0,0,0,1,0.2333333333333333,210.0
679.0,35.0,1.0,2,1,0,100950.48,0,1,0,0,1,0,0.0285714285714285,35.0
707.0,36.0,10.0,1,0,0,98810.78,0,1,0,0,1,0,0.2777777777777778,360.0
709.0,35.0,2.0,2,1,0,104982.39,0,1,0,0,0,1,0.0571428571428571,70.0
758.0,44.0,9.0,1,1,0,86490.47,1,1,0,0,0,1,0.2045454545454545,396.0
696.0,41.0,8.0,1,0,0,165046.27,0,1,0,0,0,1,0.1951219512195122,328.0
627.0,37.0,5.0,1,1,0,113483.96,0,1,0,0,1,0,0.1351351351351351,185.0
756.0,29.0,5.0,2,1,1,80552.11,0,1,0,0,0,1,0.1724137931034483,145.0
751.0,46.0,9.0,3,1,1,179852.24,1,1,0,0,1,0,0.1956521739130435,414.0
607.0,29.0,3.0,2,1,1,167924.41,0,1,0,0,0,1,0.1034482758620689,87.0
686.0,33.0,2.0,2,1,0,12913.92,0,1,0,0,0,1,0.0606060606060606,66.0
708.0,34.0,6.0,2,1,1,170819.01,0,1,0,0,0,1,0.1764705882352941,204.0
499.0,37.0,5.0,2,1,0,168841.12,0,0,1,0,1,0,0.1351351351351351,185.0
628.0,43.0,3.0,2,1,1,151902.78,0,1,0,0,1,0,0.0697674418604651,129.0
738.0,37.0,5.0,1,0,0,111032.79,0,0,1,0,1,0,0.1351351351351351,185.0
752.0,46.0,4.0,1,1,0,53477.76,1,1,0,0,0,1,0.0869565217391304,184.0
667.0,28.0,7.0,1,1,0,113639.64,0,0,0,1,1,0,0.25,196.0
711.0,37.0,4.0,1,1,0,81890.8,1,1,0,0,0,1,0.1081081081081081,148.0
633.0,41.0,4.0,1,1,0,177637.08,0,1,0,0,0,1,0.0975609756097561,164.0
699.0,43.0,4.0,1,1,1,150390.57,0,0,0,1,0,1,0.0930232558139534,172.0
595.0,39.0,3.0,1,1,1,85983.54,1,0,1,0,1,0,0.0769230769230769,117.0
668.0,49.0,2.0,1,1,1,89043.19,1,1,0,0,1,0,0.0408163265306122,98.0
682.0,36.0,5.0,2,1,1,184866.86,0,1,0,0,1,0,0.1388888888888889,180.0
650.0,25.0,7.0,2,1,0,28391.52,1,0,0,1,0,1,0.28,175.0
595.0,33.0,4.0,1,0,0,131083.19,1,0,0,1,0,1,0.1212121212121212,132.0
611.0,33.0,5.0,2,0,0,188382.77,0,0,1,0,0,1,0.1515151515151515,165.0
521.0,51.0,8.0,2,1,1,121568.37,0,1,0,0,0,1,0.1568627450980392,408.0
550.0,32.0,1.0,2,1,1,108429.41,0,1,0,0,1,0,0.03125,32.0
643.0,26.0,1.0,2,1,0,120801.72,0,1,0,0,0,1,0.0384615384615384,26.0
714.0,47.0,8.0,1,1,0,178705.13,1,1,0,0,1,0,0.1702127659574468,376.0
644.0,44.0,1.0,3,1,0,147578.26,1,0,1,0,0,1,0.0227272727272727,44.0
667.0,48.0,5.0,1,0,0,93798.66,1,0,1,0,1,0,0.1041666666666666,240.0
596.0,33.0,2.0,2,1,1,121151.1,0,1,0,0,0,1,0.0606060606060606,66.0
571.0,36.0,9.0,1,1,1,134896.85,0,1,0,0,0,1,0.25,324.0
637.0,44.0,8.0,2,1,1,145560.06,0,1,0,0,1,0,0.1818181818181818,352.0
619.0,38.0,9.0,1,0,0,146051.11,1,0,1,0,1,0,0.2368421052631578,342.0
639.0,29.0,1.0,2,1,1,82351.06,1,1,0,0,0,1,0.0344827586206896,29.0
590.0,33.0,8.0,2,1,1,67926.18,0,1,0,0,1,0,0.2424242424242424,264.0
582.0,35.0,5.0,1,0,1,142783.98,0,1,0,0,0,1,0.1428571428571428,175.0
589.0,49.0,6.0,2,1,1,136576.55,0,0,1,0,1,0,0.1224489795918367,294.0
722.0,33.0,3.0,1,1,0,92406.22,0,1,0,0,0,1,0.0909090909090909,99.0
758.0,37.0,2.0,1,1,1,75396.43,0,1,0,0,1,0,0.054054054054054,74.0
586.0,35.0,9.0,2,1,0,125870.8,0,0,0,1,0,1,0.2571428571428571,315.0
521.0,40.0,7.0,2,0,0,51345.39,0,1,0,0,0,1,0.175,280.0
611.0,34.0,4.0,2,1,1,49722.34,0,1,0,0,0,1,0.1176470588235294,136.0
634.0,45.0,8.0,1,1,0,41970.72,1,1,0,0,1,0,0.1777777777777777,360.0
512.0,36.0,6.0,2,1,1,83681.97,0,1,0,0,1,0,0.1666666666666666,216.0
477.0,43.0,7.0,1,1,0,176903.35,1,0,1,0,1,0,0.1627906976744186,301.0
684.0,30.0,2.0,2,1,1,38970.14,0,1,0,0,1,0,0.0666666666666666,60.0
636.0,30.0,9.0,2,1,0,74048.1,0,1,0,0,1,0,0.3,270.0
826.0,39.0,9.0,1,1,0,155023.93,0,0,1,0,1,0,0.2307692307692307,351.0
733.0,31.0,5.0,2,1,0,150468.35,0,0,0,1,0,1,0.1612903225806451,155.0
599.0,33.0,9.0,1,1,0,74523.92,1,0,1,0,1,0,0.2727272727272727,297.0
559.0,39.0,5.0,1,1,1,135076.51,0,1,0,0,1,0,0.1282051282051282,195.0
609.0,40.0,10.0,1,1,0,181224.56,1,0,1,0,0,1,0.25,400.0
646.0,39.0,4.0,2,0,1,106977.8,0,0,1,0,1,0,0.1025641025641025,156.0
600.0,28.0,8.0,1,0,1,24577.34,0,0,1,0,0,1,0.2857142857142857,224.0
694.0,37.0,9.0,2,1,0,164741.5,0,1,0,0,0,1,0.2432432432432432,333.0
588.0,41.0,1.0,1,1,1,107876.3,0,1,0,0,0,1,0.024390243902439,41.0
733.0,48.0,4.0,2,1,0,53379.97,0,1,0,0,0,1,0.0833333333333333,192.0
544.0,37.0,4.0,2,1,0,81838.31,0,1,0,0,0,1,0.1081081081081081,148.0
683.0,41.0,7.0,2,0,1,96881.32,0,1,0,0,1,0,0.1707317073170731,287.0
564.0,26.0,3.0,1,0,1,120880.72,0,0,0,1,0,1,0.1153846153846153,78.0
667.0,30.0,4.0,1,1,1,163746.09,0,1,0,0,0,1,0.1333333333333333,120.0
603.0,30.0,1.0,2,1,0,142513.5,0,0,0,1,1,0,0.0333333333333333,30.0
730.0,31.0,10.0,2,1,0,88890.05,0,0,0,1,0,1,0.3225806451612903,310.0
757.0,41.0,8.0,1,0,0,64872.55,0,1,0,0,1,0,0.1951219512195122,328.0
637.0,34.0,2.0,2,1,1,166652.02,0,1,0,0,0,1,0.0588235294117647,68.0
523.0,29.0,1.0,1,1,1,93839.3,0,1,0,0,0,1,0.0344827586206896,29.0
838.0,39.0,8.0,2,1,1,144593.4,0,1,0,0,0,1,0.2051282051282051,312.0
576.0,51.0,1.0,1,1,0,123583.37,1,0,1,0,1,0,0.0196078431372549,51.0
638.0,50.0,1.0,3,1,0,83949.68,1,0,1,0,1,0,0.02,50.0
584.0,38.0,8.0,2,1,0,151316.37,0,1,0,0,0,1,0.2105263157894736,304.0
652.0,33.0,2.0,2,1,0,151325.24,0,1,0,0,0,1,0.0606060606060606,66.0
583.0,39.0,8.0,2,1,0,95957.09,0,1,0,0,1,0,0.2051282051282051,312.0
707.0,44.0,3.0,1,1,1,143463.28,0,1,0,0,1,0,0.0681818181818181,132.0
850.0,40.0,6.0,1,1,1,65612.12,0,1,0,0,0,1,0.15,240.0
850.0,43.0,7.0,2,1,0,118863.63,0,1,0,0,0,1,0.1627906976744186,301.0
651.0,53.0,8.0,2,1,1,130132.41,0,1,0,0,0,1,0.1509433962264151,424.0
657.0,34.0,6.0,1,1,0,125140.72,0,1,0,0,1,0,0.1764705882352941,204.0
775.0,38.0,4.0,1,1,0,71175.94,1,0,1,0,1,0,0.1052631578947368,152.0
616.0,26.0,6.0,2,1,0,125870.96,0,1,0,0,0,1,0.2307692307692307,156.0
487.0,34.0,5.0,1,1,0,71379.92,1,0,1,0,0,1,0.1470588235294117,170.0
751.0,28.0,1.0,2,1,1,199409.19,0,1,0,0,1,0,0.0357142857142857,28.0
580.0,35.0,4.0,1,1,1,118971.74,0,0,1,0,0,1,0.1142857142857142,140.0
571.0,34.0,10.0,2,1,1,156731.91,0,1,0,0,0,1,0.2941176470588235,340.0
661.0,48.0,2.0,1,1,1,62674.24,0,1,0,0,1,0,0.0416666666666666,96.0
598.0,28.0,1.0,2,1,0,129964.94,0,0,1,0,0,1,0.0357142857142857,28.0
645.0,42.0,4.0,1,1,0,676.06,1,0,1,0,1,0,0.0952380952380952,168.0
759.0,23.0,6.0,2,0,0,153983.99,1,0,1,0,0,1,0.2608695652173913,138.0
684.0,38.0,7.0,1,1,0,172501.38,0,1,0,0,0,1,0.1842105263157894,266.0
651.0,52.0,1.0,1,1,0,77206.25,1,1,0,0,1,0,0.0192307692307692,52.0
812.0,33.0,5.0,1,0,1,102975.72,0,1,0,0,0,1,0.1515151515151515,165.0
612.0,34.0,2.0,2,0,0,77592.8,0,1,0,0,1,0,0.0588235294117647,68.0
821.0,35.0,4.0,2,0,1,102547.56,0,0,1,0,0,1,0.1142857142857142,140.0
729.0,28.0,9.0,2,0,0,180844.47,0,1,0,0,1,0,0.3214285714285714,252.0
635.0,41.0,9.0,1,1,1,168034.9,0,0,1,0,1,0,0.2195121951219512,369.0
629.0,34.0,7.0,2,1,1,180595.02,0,0,0,1,0,1,0.2058823529411764,238.0
651.0,50.0,4.0,2,0,0,84782.42,0,1,0,0,1,0,0.08,200.0
714.0,45.0,9.0,1,0,1,122950.61,0,1,0,0,1,0,0.2,405.0
694.0,34.0,6.0,2,1,0,57375.04,0,1,0,0,1,0,0.1764705882352941,204.0
602.0,40.0,7.0,2,0,0,122477.31,0,1,0,0,1,0,0.175,280.0
681.0,30.0,7.0,1,1,0,142763.28,0,0,1,0,0,1,0.2333333333333333,210.0
738.0,25.0,3.0,2,1,1,129892.93,0,1,0,0,1,0,0.12,75.0
692.0,52.0,4.0,1,0,1,102999.87,0,1,0,0,1,0,0.0769230769230769,208.0
535.0,48.0,5.0,2,1,0,48545.1,0,0,1,0,0,1,0.1041666666666666,240.0
678.0,46.0,9.0,2,1,0,4439.17,0,1,0,0,1,0,0.1956521739130435,414.0
579.0,35.0,2.0,2,1,0,85902.14,0,1,0,0,1,0,0.0571428571428571,70.0
754.0,38.0,7.0,1,1,1,64872.33,0,0,0,1,1,0,0.1842105263157894,266.0
724.0,39.0,5.0,2,1,1,106761.47,0,0,1,0,1,0,0.1282051282051282,195.0
648.0,29.0,8.0,1,1,0,186490.91,0,1,0,0,0,1,0.2758620689655172,232.0
684.0,33.0,7.0,2,1,1,158054.49,0,1,0,0,0,1,0.2121212121212121,231.0
687.0,37.0,1.0,2,1,1,93832.33,0,1,0,0,1,0,0.027027027027027,37.0
638.0,31.0,2.0,2,1,1,152567.75,0,1,0,0,0,1,0.064516129032258,62.0
624.0,42.0,7.0,2,1,1,151411.5,0,1,0,0,1,0,0.1666666666666666,294.0
683.0,28.0,2.0,1,1,1,135655.29,0,1,0,0,0,1,0.0714285714285714,56.0
729.0,28.0,7.0,2,0,0,110916.15,0,1,0,0,0,1,0.25,196.0
724.0,48.0,1.0,2,1,1,150465.93,0,1,0,0,1,0,0.0208333333333333,48.0
667.0,33.0,5.0,1,1,0,187810.74,0,1,0,0,0,1,0.1515151515151515,165.0
619.0,38.0,2.0,1,1,1,120259.41,0,1,0,0,1,0,0.0526315789473684,76.0
792.0,38.0,1.0,1,1,1,104492.83,0,0,0,1,0,1,0.0263157894736842,38.0
531.0,43.0,3.0,1,1,0,199378.58,0,1,0,0,0,1,0.0697674418604651,129.0
708.0,56.0,3.0,1,1,1,102286.01,1,1,0,0,1,0,0.0535714285714285,168.0
696.0,41.0,3.0,1,1,1,145795.96,0,0,1,0,0,1,0.073170731707317,123.0
585.0,33.0,8.0,2,1,0,129892.93,0,1,0,0,0,1,0.2424242424242424,264.0
